00,999999999,09122011,08122011,Movimentacao diaria - Cartoes de Debito,Redecard,ESTABELECIMENTO           ,000291,DIARIO         ,V1.04 - 07/10 - EEVD
05,999999999,342017117,08122011,000000000003637,000000000000076,000000000003561,589916******1789   ,V,000999306794,09122011,01,163719,PV038888,3 ,00000,000000000003637,000000000000000,1
05,999999999,342017117,08122011,000000000001497,000000000000031,000000000001466,589916******5495   ,V,000999342250,09122011,01,160932,PV038888,3 ,00000,000000000001497,000000000000000,1
05,999999999,342017117,08122011,000000000003670,000000000000077,000000000003593,603689*********3631,V,000999347487,09122011,01,160528,PV038888,3 ,00000,000000000003670,000000000000000,1
05,999999999,342017117,08122011,000000000001317,000000000000028,000000000001289,502121******3275   ,V,000999350745,09122011,01,160247,PV038888,3 ,00000,000000000001317,000000000000000,1
05,999999999,342017117,08122011,000000000009841,000000000000207,000000000009634,603689*********7381,V,000999359058,09122011,01,155606,PV038888,3 ,00000,000000000009841,000000000000000,1
05,999999999,342017117,08122011,000000000001834,000000000000039,000000000001795,603689*********4059,V,000999364160,09122011,01,155204,PV038888,3 ,00000,000000000001834,000000000000000,1
05,999999999,342017117,08122011,000000000002388,000000000000050,000000000002338,603689*********9251,V,000999371961,09122011,01,154556,PV038888,3 ,00000,000000000002388,000000000000000,1
05,999999999,342017117,08122011,000000000000838,000000000000018,000000000000820,603689*********1509,V,000999386809,09122011,01,153351,PV038888,3 ,00000,000000000000838,000000000000000,1
05,999999999,342017117,08122011,000000000001497,000000000000031,000000000001466,502121******5786   ,V,000999435569,09122011,01,145209,PV038888,3 ,00000,000000000001497,000000000000000,1
05,999999999,342017117,08122011,000000000001618,000000000000034,000000000001584,603689*********1439,V,000999440266,09122011,01,144825,PV038888,3 ,00000,000000000001618,000000000000000,1
05,999999999,342017117,08122011,000000000001497,000000000000031,000000000001466,589916******7818   ,V,000999456235,09122011,01,143535,PV038888,3 ,00000,000000000001497,000000000000000,1
05,999999999,342017117,08122011,000000000007432,000000000000156,000000000007276,548826******8522   ,V,000999594207,09122011,01,130448,PV038888,3 ,00000,000000000007432,000000000000000,1
05,999999999,342017117,08122011,000000000004536,000000000000095,000000000004441,589916******4975   ,V,000999724675,09122011,01,115039,PV038888,3 ,00000,000000000004536,000000000000000,1
05,999999999,342017117,08122011,000000000004257,000000000000089,000000000004168,603689*********6209,V,000999749208,09122011,01,113334,PV038888,3 ,00000,000000000004257,000000000000000,1
05,999999999,342017117,08122011,000000000004894,000000000000103,000000000004791,544540******5693   ,V,000999767160,09122011,01,112024,PV038888,3 ,00000,000000000004894,000000000000000,1
05,999999999,342017117,08122011,000000000002680,000000000000056,000000000002624,525662******6764   ,V,000999782551,09122011,01,110805,PV038888,3 ,00000,000000000002680,000000000000000,1
